record_version,record_number,record_timestamp,sample_index,ax,ay,az,gx,gy,gz,aux_flags
2,48,1757714093060,0,971,-132,197,-280,560,-210,31
2,48,1757714093060,1,971,-132,197,-280,490,-140,31
2,48,1757714093060,2,971,-132,197,-280,560,-140,31
2,48,1757714093060,3,971,-132,197,-210,490,-210,31
2,48,1757714093060,4,971,-131,197,-280,490,-140,31
2,48,1757714093060,5,971,-132,197,-210,490,-210,31
2,48,1757714093060,6,971,-132,197,-280,420,-70,31
2,48,1757714093060,7,971,-132,197,-210,560,-280,31
2,48,1757714093060,8,971,-132,197,-280,490,-70,31
2,48,1757714093060,9,971,-132,197,-210,630,-280,31
2,49,1757714093226,0,971,-132,197,-280,490,-70,31
2,49,1757714093226,1,971,-132,197,-210,490,-210,31
2,49,1757714093226,2,971,-132,197,-210,420,-140,31
2,49,1757714093226,3,971,-132,197,-210,490,-140,31
2,49,1757714093226,4,971,-132,197,-210,560,-210,31
2,49,1757714093226,5,971,-132,197,-280,490,-140,31
2,49,1757714093226,6,971,-132,197,-210,490,-210,31
2,49,1757714093226,7,971,-132,197,-280,490,-140,31
2,49,1757714093226,8,971,-132,197,-210,490,-210,31
2,49,1757714093226,9,971,-132,197,-210,490,-140,31
2,50,1757714093393,0,971,-132,197,-280,490,-140,31
2,50,1757714093393,1,971,-132,197,-280,490,-140,31
2,50,1757714093393,2,971,-132,197,-210,420,-140,31
2,50,1757714093393,3,971,-132,197,-210,560,-210,31
2,50,1757714093393,4,971,-132,197,-280,420,-140,31
2,50,1757714093393,5,971,-132,197,-210,560,-210,31
2,50,1757714093393,6,971,-131,197,-280,420,-140,31
2,50,1757714093393,7,971,-131,197,-210,490,-140,31
2,50,1757714093393,8,971,-131,197,-210,490,-140,31
2,50,1757714093393,9,971,-131,197,-280,420,-140,31
2,51,1757714093560,0,971,-131,197,-280,420,-140,31
2,51,1757714093560,1,971,-132,197,-280,420,-70,31
2,51,1757714093560,2,971,-132,197,-280,420,-70,31
2,51,1757714093560,3,971,-132,197,-280,420,-70,31
2,51,1757714093560,4,971,-132,197,-280,420,-70,31
2,51,1757714093560,5,971,-131,197,-210,560,-210,31
2,51,1757714093560,6,971,-131,197,-280,420,-140,31
2,51,1757714093560,7,971,-131,197,-210,490,-70,31
2,51,1757714093560,8,971,-131,197,-210,560,-280,31
2,51,1757714093560,9,971,-131,197,-280,420,-70,31
2,52,1757714093726,0,971,-131,197,-210,560,-280,31
2,52,1757714093726,1,971,-132,197,-280,420,-140,31
2,52,1757714093726,2,971,-131,197,-280,490,-210,31
2,52,1757714093726,3,971,-131,197,-210,490,-210,31
2,52,1757714093726,4,971,-131,197,-280,490,-140,31
2,52,1757714093726,5,971,-131,197,-210,490,-210,31
2,52,1757714093726,6,971,-131,197,-210,490,-140,31
2,52,1757714093726,7,971,-132,197,-280,490,-210,31
2,52,1757714093726,8,971,-132,197,-210,490,-140,31
2,52,1757714093726,9,971,-132,197,-280,420,-70,31
2,53,1757714093893,0,971,-132,197,-280,420,-70,31
2,53,1757714093893,1,971,-131,197,-280,420,-70,31
2,53,1757714093893,2,971,-131,197,-280,420,-70,31
2,53,1757714093893,3,971,-131,197,-280,560,-210,31
2,53,1757714093893,4,971,-131,197,-280,560,-210,31
2,53,1757714093893,5,971,-132,197,-350,420,-70,31
2,53,1757714093893,6,971,-132,197,-140,560,-280,31
2,53,1757714093893,7,971,-132,197,-280,420,-70,31
2,53,1757714093893,8,971,-132,197,-210,560,-210,31
2,53,1757714093893,9,971,-132,197,-210,490,-210,31
2,54,1757714094060,0,971,-131,197,-280,420,-140,31
2,54,1757714094060,1,971,-132,197,-210,560,-210,31
2,54,1757714094060,2,971,-132,197,-280,490,-140,31
2,54,1757714094060,3,971,-132,197,-210,490,-140,31
2,54,1757714094060,4,971,-132,197,-210,490,-210,31
2,54,1757714094060,5,971,-132,197,-210,560,-210,31
2,54,1757714094060,6,971,-132,197,-280,420,-140,31
2,54,1757714094060,7,971,-132,197,-210,560,-210,31
2,54,1757714094060,8,971,-132,197,-280,420,-70,31
2,54,1757714094060,9,971,-132,197,-210,560,-210,31
2,55,1757714094226,0,971,-132,197,-280,490,-210,31
2,55,1757714094226,1,971,-132,197,-280,420,-140,31
2,55,1757714094226,2,971,-132,197,-210,630,-210,31
2,55,1757714094226,3,971,-132,197,-280,490,-140,31
2,55,1757714094226,4,971,-132,197,-210,560,-140,31
2,55,1757714094226,5,971,-132,197,-280,490,-210,31
2,55,1757714094226,6,971,-132,197,-280,490,-70,31
2,55,1757714094226,7,971,-132,197,-210,560,-210,31
2,55,1757714094226,8,971,-132,197,-280,420,-70,31
2,55,1757714094226,9,971,-132,197,-210,560,-210,31
2,56,1757714094393,0,971,-132,197,-280,560,-140,31
2,56,1757714094393,1,971,-132,197,-280,490,-140,31
2,56,1757714094393,2,971,-132,197,-210,490,-210,31
2,56,1757714094393,3,971,-132,197,-280,420,-70,31
2,56,1757714094393,4,971,-132,197,-210,560,-210,31
2,56,1757714094393,5,971,-132,197,-210,490,-140,31
2,56,1757714094393,6,971,-132,197,-280,420,-140,31
2,56,1757714094393,7,971,-132,197,-210,630,-210,31
2,56,1757714094393,8,971,-132,197,-280,420,-70,31
2,56,1757714094393,9,971,-132,197,-210,560,-280,31
2,57,1757714094560,0,971,-132,197,-280,490,-140,31
2,57,1757714094560,1,971,-132,197,-210,490,-140,31
2,57,1757714094560,2,971,-132,197,-280,420,-70,31
2,57,1757714094560,3,971,-132,197,-140,560,-280,31
2,57,1757714094560,4,971,-132,197,-350,420,0,31
2,57,1757714094560,5,971,-132,197,-70,700,-420,31
2,57,1757714094560,6,971,-131,197,-420,350,70,31
2,57,1757714094560,7,971,-132,197,-140,630,-280,31
2,57,1757714094560,8,971,-131,197,-280,490,-140,31
2,57,1757714094560,9,971,-131,197,-280,420,-140,31
2,59,1757714094893,0,971,-131,197,-210,560,-210,31
2,59,1757714094893,1,971,-131,197,-210,560,-210,31
2,59,1757714094893,2,971,-132,197,-210,560,-280,31
2,59,1757714094893,3,971,-132,197,-210,560,-280,31
2,59,1757714094893,4,971,-131,197,-140,630,-420,31
2,59,1757714094893,5,971,-131,197,-140,630,-420,31
2,59,1757714094893,6,971,-131,197,-350,350,70,31
2,59,1757714094893,7,971,-131,197,-210,630,-280,31
2,59,1757714094893,8,971,-131,197,-210,560,-210,31
2,59,1757714094893,9,971,-132,197,-350,350,0,31
2,59,1757714094893,0,971,-131,197,-210,560,-210,31
2,59,1757714094893,1,971,-131,197,-210,560,-210,31
2,59,1757714094893,2,971,-132,197,-210,560,-280,31
2,59,1757714094893,3,971,-132,197,-210,560,-280,31
2,59,1757714094893,4,971,-131,197,-140,630,-420,31
2,59,1757714094893,5,971,-131,197,-140,630,-420,31
2,59,1757714094893,6,971,-131,197,-350,350,70,31
2,59,1757714094893,7,971,-131,197,-210,630,-280,31
2,59,1757714094893,8,971,-131,197,-210,560,-210,31
2,59,1757714094893,9,971,-132,197,-350,350,0,31
2,60,1757714095060,0,971,-131,197,-420,210,140,31
2,60,1757714095060,1,971,-131,197,-140,700,-420,31
2,60,1757714095060,2,971,-131,197,-280,420,-140,31
2,60,1757714095060,3,971,-131,197,-280,420,0,31
2,60,1757714095060,4,971,-131,197,-140,700,-350,31
2,60,1757714095060,5,971,-131,197,-350,280,70,31
2,60,1757714095060,6,971,-132,197,-140,700,-350,31
2,60,1757714095060,7,971,-131,197,-280,420,-140,31
2,60,1757714095060,8,971,-131,197,-280,490,-70,31
2,60,1757714095060,9,971,-132,197,-140,630,-350,31
2,61,1757714095226,0,971,-132,197,-140,630,-350,31
2,61,1757714095226,1,971,-131,197,-140,630,-350,31
2,61,1757714095226,2,971,-131,197,-140,630,-350,31
2,61,1757714095226,3,971,-131,197,-280,420,-140,31
2,61,1757714095226,4,971,-131,197,-280,420,-140,31
2,61,1757714095226,5,971,-132,197,-140,630,-280,31
2,61,1757714095226,6,971,-132,197,-350,350,0,31
2,61,1757714095226,7,971,-131,197,-350,350,0,31
2,61,1757714095226,8,971,-131,197,-350,420,-70,31
2,61,1757714095226,9,971,-131,197,-280,490,-210,31
2,62,1757714095393,0,971,-131,197,-210,560,-210,31
2,62,1757714095393,1,971,-132,197,-280,420,-70,31
2,62,1757714095393,2,971,-132,197,-140,630,-280,31
2,62,1757714095393,3,971,-132,197,-350,420,0,31
2,62,1757714095393,4,971,-132,197,-210,630,-280,31
2,62,1757714095393,5,971,-131,197,-280,420,-140,31
2,62,1757714095393,6,971,-131,197,-210,490,-140,31
2,62,1757714095393,7,971,-131,197,-210,560,-210,31
2,62,1757714095393,8,971,-131,197,-280,420,-70,31
2,62,1757714095393,9,971,-131,197,-280,560,-210,31
2,63,1757714095560,0,971,-131,197,-210,560,-210,31
2,63,1757714095560,1,971,-131,197,-280,420,-70,31
2,63,1757714095560,2,971,-131,197,-140,630,-280,31
2,63,1757714095560,3,971,-131,197,-280,420,-70,31
2,63,1757714095560,4,971,-131,197,-210,490,-210,31
2,63,1757714095560,5,971,-132,197,-210,490,-140,31
2,63,1757714095560,6,971,-132,197,-280,490,-210,31
2,63,1757714095560,7,971,-131,197,-210,560,-140,31
2,63,1757714095560,8,971,-131,197,-280,420,-140,31
2,63,1757714095560,9,971,-132,197,-280,490,-140,31
2,64,1757714095726,0,971,-132,197,-210,560,-210,31
2,64,1757714095726,1,971,-132,197,-280,490,-70,31
2,64,1757714095726,2,971,-132,197,-210,560,-210,31
2,64,1757714095726,3,971,-132,197,-280,420,-140,31
2,64,1757714095726,4,971,-132,197,-280,560,-210,31
2,64,1757714095726,5,971,-132,197,-280,420,-70,31
2,64,1757714095726,6,971,-132,197,-210,630,-280,31
2,64,1757714095726,7,971,-132,197,-350,350,0,31
2,64,1757714095726,8,971,-132,197,-140,700,-350,31
2,64,1757714095726,9,971,-132,197,-350,350,-70,31
2,65,1757714095893,0,971,-132,196,-210,560,-210,31
2,65,1757714095893,1,971,-132,196,-280,490,-140,31
2,65,1757714095893,2,971,-132,196,-280,490,-70,31
2,65,1757714095893,3,971,-132,196,-210,560,-280,31
2,65,1757714095893,4,971,-132,196,-280,420,-70,31
2,65,1757714095893,5,971,-132,196,-210,560,-280,31
2,65,1757714095893,6,971,-132,196,-280,420,-70,31
2,65,1757714095893,7,971,-132,196,-210,490,-210,31
2,65,1757714095893,8,971,-132,196,-210,490,-210,31
2,65,1757714095893,9,971,-132,196,-280,490,-140,31
2,66,1757714096060,0,971,-132,196,-210,560,-210,31
2,66,1757714096060,1,971,-132,196,-350,420,0,31
2,66,1757714096060,2,971,-132,196,-210,560,-350,31
2,66,1757714096060,3,971,-132,196,-350,420,0,31
2,66,1757714096060,4,971,-132,196,-210,560,-280,31
2,66,1757714096060,5,971,-132,196,-280,490,-140,31
2,66,1757714096060,6,971,-132,196,-280,420,-140,31
2,66,1757714096060,7,971,-132,196,-210,560,-210,31
2,66,1757714096060,8,971,-131,196,-280,420,-70,31
2,66,1757714096060,9,971,-132,196,-210,560,-210,31
2,67,1757714096226,0,971,-132,196,-280,560,-210,31
2,67,1757714096226,1,971,-132,196,-280,490,-140,31
2,67,1757714096226,2,971,-132,196,-210,560,-210,31
2,67,1757714096226,3,971,-132,196,-210,560,-210,31
2,67,1757714096226,4,971,-132,196,-280,490,-140,31
2,67,1757714096226,5,971,-132,196,-280,490,-140,31
2,67,1757714096226,6,971,-132,196,-280,560,-210,31
2,67,1757714096226,7,971,-132,196,-280,560,-210,31
2,67,1757714096226,8,971,-132,196,-280,420,-140,31
2,67,1757714096226,9,971,-132,196,-280,420,-140,31
2,68,1757714096393,0,971,-132,196,-280,420,-140,31
2,68,1757714096393,1,971,-132,196,-280,420,-140,31
2,68,1757714096393,2,971,-132,196,-280,490,-140,31
2,68,1757714096393,3,971,-132,197,-210,490,-140,31
2,68,1757714096393,4,971,-132,197,-280,490,-210,31
2,68,1757714096393,5,971,-132,197,-210,490,-140,31
2,68,1757714096393,6,971,-132,197,-280,490,-140,31
2,68,1757714096393,7,971,-132,197,-210,560,-210,31
2,68,1757714096393,8,971,-132,196,-350,420,-70,31
2,68,1757714096393,9,971,-132,197,-210,560,-280,31
2,69,1757714096560,0,971,-131,197,-210,490,-140,31
2,69,1757714096560,1,971,-131,197,-280,420,-70,31
2,69,1757714096560,2,971,-131,197,-210,630,-280,31
2,69,1757714096560,3,971,-131,197,-350,350,-70,31
2,69,1757714096560,4,971,-131,197,-140,630,-280,31
2,69,1757714096560,5,971,-131,197,-280,420,-70,31
2,69,1757714096560,6,971,-131,197,-210,560,-210,31
2,69,1757714096560,7,971,-131,197,-280,490,-140,31
2,69,1757714096560,8,971,-131,197,-280,420,-70,31
2,69,1757714096560,9,971,-131,197,-210,560,-280,31
2,70,1757714096726,0,971,-131,197,-280,350,-70,31
2,70,1757714096726,1,971,-131,197,-210,630,-280,31
2,70,1757714096726,2,971,-131,197,-280,420,-140,31
2,70,1757714096726,3,971,-131,197,-280,490,-70,31
2,70,1757714096726,4,971,-131,197,-140,560,-350,31
2,70,1757714096726,5,971,-131,197,-350,350,0,31
2,70,1757714096726,6,971,-131,197,-140,700,-420,31
2,70,1757714096726,7,971,-131,197,-350,350,70,31
2,70,1757714096726,8,971,-132,197,-210,630,-350,31
2,70,1757714096726,9,971,-131,197,-280,420,-70,31
2,71,1757714096893,0,971,-132,197,-280,490,-140,31
2,71,1757714096893,1,971,-131,197,-210,560,-280,31
2,71,1757714096893,2,971,-131,197,-350,350,0,31
2,71,1757714096893,3,971,-131,197,-140,630,-280,31
2,71,1757714096893,4,971,-131,197,-280,420,-70,31
2,71,1757714096893,5,971,-131,197,-210,560,-210,31
2,71,1757714096893,6,971,-131,197,-280,490,-140,31
2,71,1757714096893,7,971,-131,197,-280,420,-140,31
2,71,1757714096893,8,971,-132,197,-210,630,-210,31
2,71,1757714096893,9,971,-131,197,-280,350,-70,31
2,72,1757714097060,0,971,-131,197,-210,630,-280,31
2,72,1757714097060,1,971,-131,197,-280,490,-140,31
2,72,1757714097060,2,971,-131,197,-280,490,-140,31
2,72,1757714097060,3,971,-131,197,-210,560,-210,31
2,72,1757714097060,4,971,-131,197,-280,420,-70,31
2,72,1757714097060,5,971,-131,197,-210,560,-280,31
2,72,1757714097060,6,971,-131,197,-280,420,-70,31
2,72,1757714097060,7,971,-131,197,-210,560,-210,31
2,72,1757714097060,8,971,-131,197,-280,490,-140,31
2,72,1757714097060,9,971,-131,197,-280,490,-140,31
2,73,1757714097226,0,971,-131,197,-210,490,-210,31
2,73,1757714097226,1,971,-131,197,-280,490,-70,31
2,73,1757714097226,2,971,-131,197,-210,560,-210,31
2,73,1757714097226,3,971,-131,197,-280,490,-70,31
2,73,1757714097226,4,971,-131,197,-280,490,-210,31
2,73,1757714097226,5,971,-131,197,-210,560,-140,31
2,73,1757714097226,6,971,-131,197,-210,560,-140,31
2,73,1757714097226,7,971,-131,197,-210,560,-210,31
2,73,1757714097226,8,971,-131,197,-210,560,-210,31
2,73,1757714097226,9,971,-131,197,-280,560,-210,31
2,74,1757714097393,0,971,-131,197,-280,490,-210,31
2,74,1757714097393,1,971,-131,197,-280,490,-140,31
2,74,1757714097393,2,971,-131,197,-280,490,-140,31
2,74,1757714097393,3,971,-131,197,-280,420,-140,31
2,74,1757714097393,4,971,-131,197,-210,630,-210,31
2,74,1757714097393,5,971,-131,197,-280,420,-70,31
2,74,1757714097393,6,971,-131,197,-210,560,-210,31
2,74,1757714097393,7,971,-131,197,-280,420,-140,31
2,74,1757714097393,8,971,-131,197,-210,560,-140,31
2,74,1757714097393,9,971,-131,197,-210,560,-280,31
2,75,1757714097560,0,971,-131,197,-280,350,0,31
2,75,1757714097560,1,971,-131,197,-140,630,-350,31
2,75,1757714097560,2,971,-131,197,-350,350,0,31
2,75,1757714097560,3,971,-131,197,-140,630,-350,31
2,75,1757714097560,4,971,-131,197,-280,420,-140,31
2,75,1757714097560,5,971,-131,197,-280,490,-70,31
2,75,1757714097560,6,971,-131,197,-140,560,-280,31
2,75,1757714097560,7,971,-131,197,-350,350,0,31
2,75,1757714097560,8,971,-131,197,-140,630,-350,31
2,75,1757714097560,9,971,-131,197,-350,420,0,31
2,76,1757714097726,0,971,-131,197,-350,420,0,31
2,76,1757714097726,1,971,-131,197,-210,490,-140,31
2,76,1757714097726,2,971,-131,197,-210,490,-140,31
2,76,1757714097726,3,971,-131,197,-140,700,-350,31
2,76,1757714097726,4,971,-131,197,-140,700,-350,31
2,76,1757714097726,5,971,-131,197,-350,350,-280,31
2,76,1757714097726,6,971,-132,197,-350,350,-280,31
2,76,1757714097726,7,971,-132,197,-280,490,-70,31
2,76,1757714097726,8,971,-132,197,-210,490,-140,31
2,76,1757714097726,9,971,-132,197,-280,560,-140,31
2,77,1757714097893,0,971,-131,197,-280,420,-140,31
2,77,1757714097893,1,971,-132,197,-210,560,-280,31
2,77,1757714097893,2,971,-131,197,-280,420,-70,31
2,77,1757714097893,3,971,-132,197,-210,630,-280,31
2,77,1757714097893,4,971,-132,197,-280,420,-70,31
2,77,1757714097893,5,971,-132,197,-210,560,-210,31
2,77,1757714097893,6,971,-132,197,-210,490,-210,31
2,77,1757714097893,7,971,-132,197,-280,420,-70,31
2,77,1757714097893,8,971,-132,197,-210,560,-280,31
2,77,1757714097893,9,971,-132,197,-350,420,0,31
2,78,1757714098060,0,971,-132,197,-280,420,-70,31
2,78,1757714098060,1,971,-132,197,-280,420,-70,31
2,78,1757714098060,2,971,-132,197,-210,490,-210,31
2,78,1757714098060,3,971,-132,197,-210,490,-210,31
2,78,1757714098060,4,971,-132,197,-280,420,-70,31
2,78,1757714098060,5,971,-132,197,-210,560,-280,31
2,78,1757714098060,6,971,-132,197,-280,420,-70,31
2,78,1757714098060,7,971,-132,197,-210,490,-210,31
2,78,1757714098060,8,971,-132,197,-210,490,-140,31
2,78,1757714098060,9,971,-132,197,-280,490,-210,31
2,79,1757714098226,0,971,-132,197,-280,490,-140,31
2,79,1757714098226,1,971,-131,197,-210,560,-210,31
2,79,1757714098226,2,971,-132,197,-210,490,-140,31
2,79,1757714098226,3,971,-132,197,-280,490,-140,31
2,79,1757714098226,4,971,-132,197,-210,560,-140,31
2,79,1757714098226,5,971,-132,197,-280,490,-140,31
2,79,1757714098226,6,971,-132,197,-210,490,-140,31
2,79,1757714098226,7,971,-132,197,-210,560,-210,31
2,79,1757714098226,8,971,-132,197,-280,420,-70,31
2,79,1757714098226,9,971,-132,197,-210,560,-210,31
2,81,1757714098560,0,971,-132,196,-350,350,0,31
2,81,1757714098560,1,971,-132,196,-210,560,-280,31
2,81,1757714098560,2,971,-132,196,-280,490,-70,31
2,81,1757714098560,3,971,-132,196,-210,490,-210,31
2,81,1757714098560,4,971,-132,196,-210,560,-210,31
2,81,1757714098560,5,971,-132,196,-280,420,-70,31
2,81,1757714098560,6,971,-132,196,-140,700,-280,31
2,81,1757714098560,7,971,-132,196,-280,350,0,31
2,81,1757714098560,8,971,-132,196,-210,630,-210,31
2,81,1757714098560,9,971,-132,196,-280,490,-140,31
2,81,1757714098560,0,971,-132,196,-350,350,0,31
2,81,1757714098560,1,971,-132,196,-210,560,-280,31
2,81,1757714098560,2,971,-132,196,-280,490,-70,31
2,81,1757714098560,3,971,-132,196,-210,490,-210,31
2,81,1757714098560,4,971,-132,196,-210,560,-210,31
2,81,1757714098560,5,971,-132,196,-280,420,-70,31
2,81,1757714098560,6,971,-132,196,-140,700,-280,31
2,81,1757714098560,7,971,-132,196,-280,350,0,31
2,81,1757714098560,8,971,-132,196,-210,630,-210,31
2,81,1757714098560,9,971,-132,196,-280,490,-140,31
2,82,1757714098726,0,971,-132,196,-280,490,-140,31
2,82,1757714098726,1,971,-132,196,-210,630,-350,31
2,82,1757714098726,2,971,-132,196,-210,630,-350,31
2,82,1757714098726,3,971,-132,196,-140,700,-420,31
2,82,1757714098726,4,971,-132,196,-140,700,-420,31
2,82,1757714098726,5,971,-132,196,-210,630,-280,31
2,82,1757714098726,6,971,-132,196,-210,630,-280,31
2,82,1757714098726,7,971,-132,196,-280,490,-210,31
2,82,1757714098726,8,971,-132,196,-350,420,0,31
2,82,1757714098726,9,971,-132,196,-210,630,-350,31
2,83,1757714098893,0,971,-132,196,-350,420,0,31
2,83,1757714098893,1,971,-132,196,-210,490,-140,31
2,83,1757714098893,2,971,-132,196,-280,420,-140,31
2,83,1757714098893,3,971,-132,196,-210,560,-210,31
2,83,1757714098893,4,971,-131,196,-280,490,-70,31
2,83,1757714098893,5,971,-132,196,-210,560,-210,31
2,83,1757714098893,6,971,-131,196,-280,490,-140,31
2,83,1757714098893,7,971,-132,196,-280,490,-140,31
2,83,1757714098893,8,971,-132,196,-210,560,-210,31
2,83,1757714098893,9,971,-131,196,-280,490,-210,31
2,84,1757714099060,0,971,-132,196,-280,560,-140,31
2,84,1757714099060,1,971,-132,196,-280,560,-140,31
2,84,1757714099060,2,971,-132,196,-280,560,-140,31
2,84,1757714099060,3,971,-132,196,-280,560,-140,31
2,84,1757714099060,4,971,-131,196,-210,490,-140,31
2,84,1757714099060,5,971,-131,196,-210,490,-140,31
2,84,1757714099060,6,971,-132,196,-280,490,-140,31
2,84,1757714099060,7,971,-131,196,-280,490,-140,31
2,84,1757714099060,8,971,-132,196,-280,490,-140,31
2,84,1757714099060,9,971,-131,196,-280,490,-140,31
2,85,1757714099226,0,971,-132,196,-210,560,-210,31
2,85,1757714099226,1,971,-132,196,-280,420,-70,31
2,85,1757714099226,2,971,-132,196,-210,560,-210,31
2,85,1757714099226,3,971,-132,196,-210,490,-140,31
2,85,1757714099226,4,971,-131,196,-280,490,-70,31
2,85,1757714099226,5,971,-131,196,-210,560,-280,31
2,85,1757714099226,6,971,-131,196,-280,420,-70,31
2,85,1757714099226,7,971,-131,196,-210,560,-280,31
2,85,1757714099226,8,971,-131,196,-280,490,-140,31
2,85,1757714099226,9,971,-132,196,-280,490,-210,31
2,86,1757714099393,0,971,-132,196,-210,560,-210,31
2,86,1757714099393,1,971,-131,196,-280,420,-70,31
2,86,1757714099393,2,971,-131,196,-210,560,-210,31
2,86,1757714099393,3,971,-131,196,-280,490,-140,31
2,86,1757714099393,4,971,-131,196,-210,560,-210,31
2,86,1757714099393,5,971,-132,196,-280,560,-140,31
2,86,1757714099393,6,971,-131,196,-280,420,-140,31
2,86,1757714099393,7,971,-131,196,-210,560,-210,31
2,86,1757714099393,8,971,-131,196,-280,420,-70,31
2,86,1757714099393,9,971,-131,196,-210,560,-210,31
2,87,1757714099560,0,971,-131,196,-280,420,-140,31
2,87,1757714099560,1,971,-131,196,-280,490,-140,31
2,87,1757714099560,2,971,-131,196,-280,560,-280,31
2,87,1757714099560,3,971,-131,196,-280,420,-70,31
2,87,1757714099560,4,971,-132,196,-140,630,-280,31
2,87,1757714099560,5,971,-131,196,-350,350,0,31
2,87,1757714099560,6,971,-131,196,-210,630,-280,31
2,87,1757714099560,7,971,-132,196,-280,420,-70,31
2,87,1757714099560,8,971,-132,196,-210,560,-210,31
2,87,1757714099560,9,971,-132,196,-210,490,-140,31
2,88,1757714099726,0,971,-132,196,-280,420,-70,31
2,88,1757714099726,1,971,-132,196,-210,560,-280,31
2,88,1757714099726,2,971,-132,196,-280,420,0,31
2,88,1757714099726,3,971,-132,196,-210,560,-280,31
2,88,1757714099726,4,971,-132,196,-280,490,-140,31
2,88,1757714099726,5,971,-132,196,-280,490,-210,31
2,88,1757714099726,6,971,-132,196,-210,490,-210,31
2,88,1757714099726,7,971,-132,196,-280,490,-140,31
2,88,1757714099726,8,971,-132,196,-210,560,-140,31
2,88,1757714099726,9,971,-132,196,-280,490,-140,31
2,89,1757714099893,0,971,-132,196,-210,560,-210,31
2,89,1757714099893,1,971,-132,196,-280,490,-140,31
2,89,1757714099893,2,971,-132,196,-210,490,-210,31
2,89,1757714099893,3,971,-132,196,-280,560,-210,31
2,89,1757714099893,4,971,-132,196,-280,420,-70,31
2,89,1757714099893,5,971,-132,196,-210,630,-280,31
2,89,1757714099893,6,971,-132,196,-280,420,-140,31
2,89,1757714099893,7,971,-132,196,-210,560,-210,31
2,89,1757714099893,8,971,-132,196,-280,420,-140,31
2,89,1757714099893,9,971,-132,196,-280,490,-140,31
2,90,1757714100060,0,971,-132,196,-210,490,-210,31
2,90,1757714100060,1,971,-132,196,-280,490,-140,31
2,90,1757714100060,2,971,-132,196,-280,560,-210,31
2,90,1757714100060,3,971,-132,196,-280,420,-140,31
2,90,1757714100060,4,971,-132,196,-280,420,-140,31
2,90,1757714100060,5,971,-132,196,-210,490,-140,31
2,90,1757714100060,6,971,-132,196,-210,490,-140,31
2,90,1757714100060,7,971,-132,196,-280,490,-210,31
2,90,1757714100060,8,971,-132,196,-280,490,-210,31
2,90,1757714100060,9,971,-132,196,-280,490,-210,31
2,91,1757714100226,0,971,-132,196,-280,490,-210,31
2,91,1757714100226,1,971,-132,196,-280,560,-210,31
2,91,1757714100226,2,971,-132,196,-280,490,-140,31
2,91,1757714100226,3,971,-132,196,-210,560,-210,31
2,91,1757714100226,4,971,-132,196,-280,490,-140,31
2,91,1757714100226,5,971,-132,196,-210,490,-140,31
2,91,1757714100226,6,971,-132,196,-210,560,-210,31
2,91,1757714100226,7,971,-132,196,-280,420,-70,31
2,91,1757714100226,8,971,-132,196,-210,560,-210,31
2,91,1757714100226,9,971,-132,196,-280,490,-140,31
2,92,1757714100393,0,971,-132,196,-280,490,-140,31
2,92,1757714100393,1,971,-132,196,-210,490,-210,31
2,92,1757714100393,2,971,-132,196,-280,490,-70,31
2,92,1757714100393,3,971,-132,196,-280,420,-70,31
2,92,1757714100393,4,971,-132,196,-210,560,-280,31
2,92,1757714100393,5,971,-132,197,-280,490,-140,31
2,92,1757714100393,6,971,-132,197,-280,490,-210,31
2,92,1757714100393,7,971,-132,197,-280,490,-140,31
2,92,1757714100393,8,971,-132,197,-280,490,-140,31
2,92,1757714100393,9,971,-132,197,-210,560,-140,31
2,93,1757714100560,0,971,-132,197,-210,560,-140,31
2,93,1757714100560,1,971,-132,197,-280,490,-140,31
2,93,1757714100560,2,971,-132,197,-210,560,-210,31
2,93,1757714100560,3,971,-132,197,-280,490,-280,31
2,93,1757714100560,4,971,-132,197,-280,490,-280,31
2,93,1757714100560,5,971,-132,197,-280,490,-140,31
2,93,1757714100560,6,971,-132,197,-210,490,-210,31
2,93,1757714100560,7,971,-132,197,-210,560,-210,31
2,93,1757714100560,8,971,-132,197,-280,420,-140,31
2,93,1757714100560,9,971,-132,197,-210,630,-210,31
2,94,1757714100726,0,971,-132,197,-280,490,-140,31
2,94,1757714100726,1,971,-132,197,-280,490,-70,31
2,94,1757714100726,2,971,-132,197,-210,560,-210,31
2,94,1757714100726,3,971,-132,197,-280,420,-70,31
2,94,1757714100726,4,971,-132,197,-210,560,-210,31
2,94,1757714100726,5,971,-132,197,-280,490,-140,31
2,94,1757714100726,6,971,-132,197,-280,490,-140,31
2,94,1757714100726,7,971,-132,197,-210,490,-210,31
2,94,1757714100726,8,971,-132,197,-280,490,-70,31
2,94,1757714100726,9,971,-132,197,-210,490,-210,31
2,95,1757714100893,0,971,-132,197,-280,490,-140,31
2,95,1757714100893,1,971,-132,197,-210,490,-210,31
2,95,1757714100893,2,971,-132,197,-280,490,-140,31
2,95,1757714100893,3,971,-132,197,-210,490,-210,31
2,95,1757714100893,4,971,-132,197,-280,490,-70,31
2,95,1757714100893,5,971,-132,197,-280,490,-140,31
2,95,1757714100893,6,971,-132,197,-210,560,-210,31
2,95,1757714100893,7,971,-132,197,-280,490,-70,31
2,95,1757714100893,8,971,-132,197,-210,560,-210,31
2,95,1757714100893,9,971,-132,197,-280,490,-140,31
2,96,1757714101060,0,971,-132,197,-210,490,-140,31
2,96,1757714101060,1,971,-132,197,-210,490,-210,31
