record_version,record_number,record_timestamp,aux_timestamp,ir_object_temp_cC,ir_ambient_temp_cC,aux_flags
2,604,1757714366775,1757714368119,0,-1,31
2,605,1757714366942,1757714368269,0,-1,31
2,606,1757714367109,1757714368369,0,-1,31
2,607,1757714367275,1757714368638,0,-1,31
2,608,1757714367442,1757714368786,0,-1,31
2,609,1757714367609,1757714368934,0,-1,31
2,610,1757714367775,1757714369134,0,-1,31
2,611,1757714367942,1757714369284,0,-1,31
2,611,1757714367942,1757714369284,0,-1,31
2,612,1757714368109,1757714369284,0,-1,31
2,613,1757714368275,1757714369644,0,-1,31
2,615,1757714368609,1757714369943,0,-1,31
2,616,1757714368775,1757714370153,0,-1,31
2,616,1757714368775,1757714370153,0,-1,31
2,617,1757714368942,1757714370304,0,-1,31
2,618,1757714369109,1757714370453,0,-1,31
2,620,1757714369442,1757714370765,0,-1,31
2,621,1757714369609,1757714370924,0,-1,31
2,622,1757714369775,1757714371175,0,-1,31
2,623,1757714369942,1757714371274,0,-1,31
2,624,1757714370109,1757714371422,0,-1,31
2,625,1757714370275,1757714371681,0,-1,31
2,626,1757714370442,1757714371790,0,-1,31
2,627,1757714370609,1757714371939,0,-1,31
2,628,1757714370775,1757714372190,0,-1,31
2,629,1757714370942,1757714372290,0,-1,31
2,630,1757714371109,1757714372448,0,-1,31
2,631,1757714371275,1757714372696,0,-1,31
2,632,1757714371442,1757714372844,0,-1,31
2,633,1757714371609,1757714372993,0,-1,31
2,634,1757714371775,1757714373142,0,-1,31
2,634,1757714371775,1757714373142,0,-1,31
2,635,1757714371942,1757714373351,0,-1,31
2,636,1757714372109,1757714373501,0,-1,31
2,637,1757714372275,1757714373664,0,-1,31
2,638,1757714372442,1757714373860,0,-1,31
2,639,1757714372609,1757714374017,0,-1,31
2,640,1757714372775,1757714374166,0,-1,31
2,641,1757714372942,1757714374366,0,-1,31
2,642,1757714373109,1757714374516,0,-1,31
2,643,1757714373275,1757714374681,0,-1,31
2,644,1757714373442,1757714374888,0,-1,31
2,645,1757714373609,1757714374987,0,-1,31
2,646,1757714373775,1757714375136,0,-1,31
2,647,1757714373942,1757714375388,0,-1,31
2,648,1757714374109,1757714375496,0,-1,31
2,649,1757714374275,1757714375645,0,-1,31
2,650,1757714374442,1757714375645,0,-1,31
2,651,1757714374609,1757714375645,0,-1,31
2,652,1757714374775,1757714376206,0,-1,31
2,654,1757714375109,1757714376511,0,-1,31
2,655,1757714375275,1757714376660,0,-1,31
2,656,1757714375442,1757714376660,0,-1,31
2,657,1757714375609,1757714376660,0,-1,31
2,658,1757714375775,1757714377232,0,-1,31
2,659,1757714375942,1757714377381,0,-1,31
2,660,1757714376109,1757714377581,0,-1,31
2,661,1757714376275,1757714377681,0,-1,31
2,662,1757714376442,1757714377681,0,-1,31
2,663,1757714376609,1757714377681,0,-1,31
2,664,1757714376775,1757714378247,0,-1,31
2,665,1757714376942,1757714378396,0,-1,31
2,666,1757714377109,1757714378594,0,-1,31
2,667,1757714377275,1757714378702,0,-1,31
2,668,1757714377442,1757714378702,0,-1,31
2,669,1757714377609,1757714378702,0,-1,31
2,670,1757714377775,1757714379256,0,-1,31
2,671,1757714377942,1757714379414,0,-1,31
2,672,1757714378109,1757714379612,0,-1,31
2,673,1757714378275,1757714379711,0,-1,31
2,674,1757714378442,1757714379711,0,-1,31
2,675,1757714378609,1757714379711,0,-1,31
2,676,1757714378775,1757714380285,0,-1,31
2,677,1757714378942,1757714380432,0,-1,31
2,678,1757714379109,1757714380581,0,-1,31
2,679,1757714379275,1757714380730,0,-1,31
2,680,1757714379442,1757714380730,0,-1,31
2,681,1757714379609,1757714380730,0,-1,31
2,682,1757714379775,1757714381240,0,-1,31
2,683,1757714379942,1757714381449,0,-1,31
2,684,1757714380109,1757714381597,0,-1,31
2,685,1757714380275,1757714381756,0,-1,31
2,686,1757714380442,1757714381756,0,-1,31
2,686,1757714380442,1757714381756,0,-1,31
2,688,1757714380775,1757714382256,0,-1,31
2,688,1757714380775,1757714382256,0,-1,31
2,690,1757714381109,1757714382616,0,-1,31
2,690,1757714381109,1757714382616,0,-1,31
2,692,1757714381442,1757714382766,0,-1,31
2,693,1757714381609,1757714382766,0,-1,31
2,694,1757714381775,1757714383274,0,-1,31
2,695,1757714381942,1757714383483,0,-1,31
2,696,1757714382109,1757714383632,0,-1,31
2,697,1757714382275,1757714383781,0,-1,31
2,698,1757714382442,1757714383980,0,-1,31
2,698,1757714382442,1757714383980,0,-1,31
2,699,1757714382609,1757714384137,0,-1,31
2,700,1757714382775,1757714384336,0,-1,31
2,701,1757714382942,1757714384435,0,-1,31
2,703,1757714383275,1757714384845,0,-1,31
2,703,1757714383275,1757714384845,0,-1,31
2,704,1757714383442,1757714384845,0,-1,31
2,705,1757714383609,1757714384845,0,-1,31
2,706,1757714383775,1757714385307,0,-1,31
2,707,1757714383942,1757714385507,0,-1,31
2,708,1757714384109,1757714385662,0,-1,31
2,709,1757714384275,1757714385812,0,-1,31
2,710,1757714384442,1757714385912,0,-1,31
2,711,1757714384609,1757714385912,0,-1,31
2,713,1757714384942,1757714386432,0,-1,31
2,714,1757714385109,1757714386681,0,-1,31
2,715,1757714385275,1757714386829,0,-1,31
2,716,1757714385442,1757714386829,0,-1,31
2,717,1757714385609,1757714386829,0,-1,31
2,718,1757714385775,1757714387341,0,-1,31
2,719,1757714385942,1757714387450,0,-1,31
2,720,1757714386109,1757714387701,0,-1,31
2,721,1757714386275,1757714387858,0,-1,31
2,722,1757714386442,1757714387858,0,-1,31
2,723,1757714386609,1757714387858,0,-1,31
2,724,1757714386775,1757714388359,0,-1,31
2,725,1757714386942,1757714388459,0,-1,31
2,726,1757714387109,1757714388718,0,-1,31
2,727,1757714387275,1757714388867,0,-1,31
2,728,1757714387442,1757714388867,0,-1,31
2,729,1757714387609,1757714388867,0,-1,31
2,730,1757714387775,1757714389374,0,-1,31
2,731,1757714387942,1757714389482,0,-1,31
2,732,1757714388109,1757714389631,0,-1,31
2,733,1757714388275,1757714389881,0,-1,31
2,734,1757714388442,1757714389981,0,-1,31
2,734,1757714388442,1757714389981,0,-1,31
2,735,1757714388609,1757714389981,0,-1,31
2,736,1757714388775,1757714390394,0,-1,31
2,738,1757714389109,1757714390651,0,-1,31
2,739,1757714389275,1757714390903,0,-1,31
2,740,1757714389442,1757714391011,0,-1,31
2,741,1757714389609,1757714391011,0,-1,31
2,742,1757714389775,1757714391408,0,-1,31
2,743,1757714389942,1757714391506,0,-1,31
2,744,1757714390109,1757714391663,0,-1,31
2,745,1757714390275,1757714391912,0,-1,31
2,746,1757714390442,1757714391960,0,-1,31
2,747,1757714390609,1757714391960,0,-1,31
2,748,1757714390775,1757714392427,0,-1,31
2,749,1757714390942,1757714392536,0,-1,31
2,750,1757714391109,1757714392686,0,-1,31
2,751,1757714391275,1757714392886,0,-1,31
2,752,1757714391442,1757714393036,0,-1,31
2,753,1757714391609,1757714393036,0,-1,31
2,754,1757714391775,1757714393036,0,-1,31
2,755,1757714391942,1757714393550,0,-1,31
2,756,1757714392109,1757714393698,0,-1,31
2,757,1757714392275,1757714393847,0,-1,31
2,758,1757714392442,1757714394105,0,-1,31
2,759,1757714392609,1757714394105,0,-1,31
2,760,1757714392775,1757714394105,0,-1,31
2,761,1757714392942,1757714394557,0,-1,31
2,762,1757714393109,1757714394706,0,-1,31
2,763,1757714393275,1757714394863,0,-1,31
2,764,1757714393442,1757714395114,0,-1,31
2,765,1757714393609,1757714395214,0,-1,31
2,766,1757714393775,1757714395214,0,-1,31
2,767,1757714393942,1757714395586,0,-1,31
2,768,1757714394109,1757714395735,0,-1,31
2,768,1757714394109,1757714395735,0,-1,31
2,770,1757714394442,1757714396136,0,-1,31
2,770,1757714394442,1757714396136,0,-1,31
2,772,1757714394775,1757714396285,0,-1,31
2,773,1757714394942,1757714396600,0,-1,31
2,774,1757714395109,1757714396801,0,-1,31
2,775,1757714395275,1757714396950,0,-1,31
2,776,1757714395442,1757714397109,0,-1,31
2,777,1757714395609,1757714397309,0,-1,31
2,778,1757714395775,1757714397309,0,-1,31
2,779,1757714395942,1757714397606,0,-1,31
2,780,1757714396109,1757714397754,0,-1,31
2,781,1757714396275,1757714397913,0,-1,31
2,782,1757714396442,1757714398164,0,-1,31
2,783,1757714396609,1757714398263,0,-1,31
2,784,1757714396775,1757714398263,0,-1,31
2,785,1757714396942,1757714398632,0,-1,31
2,786,1757714397109,1757714398780,0,-1,31
2,787,1757714397275,1757714398929,0,-1,31
2,788,1757714397442,1757714399078,0,-1,31
2,789,1757714397609,1757714399328,0,-1,31
2,790,1757714397775,1757714399437,0,-1,31
2,791,1757714397942,1757714399641,0,-1,31
2,792,1757714398109,1757714399789,0,-1,31
2,793,1757714398275,1757714399938,0,-1,31
2,794,1757714398442,1757714400096,0,-1,31
2,794,1757714398442,1757714400096,0,-1,31
2,795,1757714398609,1757714400345,0,-1,31
2,796,1757714398775,1757714400393,0,-1,31
2,797,1757714398942,1757714400658,0,-1,31
2,798,1757714399109,1757714400807,0,-1,31
2,799,1757714399275,1757714401016,0,-1,31
2,800,1757714399442,1757714401166,0,-1,31
2,801,1757714399609,1757714401368,0,-1,31
2,802,1757714399775,1757714401467,0,-1,31
2,804,1757714400109,1757714401831,0,-1,31
2,805,1757714400275,1757714401980,0,-1,31
2,806,1757714400442,1757714402181,0,-1,31
2,806,1757714400442,1757714402181,0,-1,31
2,807,1757714400609,1757714402330,0,-1,31
2,808,1757714400775,1757714402539,0,-1,31
2,809,1757714400942,1757714402586,0,-1,31
2,811,1757714401275,1757714402586,0,-1,31
2,812,1757714401442,1757714403201,0,-1,31
2,813,1757714401609,1757714403360,0,-1,31
2,814,1757714401775,1757714403561,0,-1,31
2,815,1757714401942,1757714403610,0,-1,31
2,816,1757714402109,1757714403610,0,-1,31
2,817,1757714402275,1757714403610,0,-1,31
2,818,1757714402442,1757714404224,0,-1,31
2,819,1757714402609,1757714404374,0,-1,31
2,820,1757714402775,1757714404524,0,-1,31
2,821,1757714402942,1757714404624,0,-1,31
2,822,1757714403109,1757714404624,0,-1,31
2,823,1757714403275,1757714404624,0,-1,31
2,824,1757714403442,1757714405247,0,-1,31
2,825,1757714403609,1757714405346,0,-1,31
2,826,1757714403775,1757714405504,0,-1,31
2,827,1757714403942,1757714405654,0,-1,31
2,828,1757714404109,1757714405654,0,-1,31
2,829,1757714404275,1757714405654,0,-1,31
2,830,1757714404442,1757714406251,0,-1,31
2,831,1757714404609,1757714406408,0,-1,31
2,832,1757714404775,1757714406556,0,-1,31
2,833,1757714404942,1757714406704,0,-1,31
2,834,1757714405109,1757714406704,0,-1,31
2,835,1757714405275,1757714406704,0,-1,31
2,836,1757714405442,1757714407275,0,-1,31
2,837,1757714405609,1757714407423,0,-1,31
2,838,1757714405775,1757714407572,0,-1,31
2,839,1757714405942,1757714407720,0,-1,31
2,840,1757714406109,1757714407720,0,-1,31
2,841,1757714406275,1757714407720,0,-1,31
2,842,1757714406442,1757714408247,0,-1,31
2,843,1757714406609,1757714408442,0,-1,31
2,844,1757714406775,1757714408590,0,-1,31
2,845,1757714406942,1757714408747,0,-1,31
2,846,1757714407109,1757714408747,0,-1,31
2,847,1757714407275,1757714408747,0,-1,31
2,848,1757714407442,1757714409252,0,-1,31
2,849,1757714407609,1757714409455,0,-1,31
2,850,1757714407775,1757714409604,0,-1,31
2,851,1757714407942,1757714409754,0,-1,31
2,852,1757714408109,1757714409754,0,-1,31
2,853,1757714408275,1757714409754,0,-1,31
2,854,1757714408442,1757714410277,0,-1,31
2,855,1757714408609,1757714410475,0,-1,31
2,856,1757714408775,1757714410574,0,-1,31
2,857,1757714408942,1757714410723,0,-1,31
2,858,1757714409109,1757714410880,0,-1,31
2,859,1757714409275,1757714410880,0,-1,31
2,860,1757714409442,1757714411285,0,-1,31
2,861,1757714409609,1757714411484,0,-1,31
2,862,1757714409775,1757714411583,0,-1,31
2,863,1757714409942,1757714411741,0,-1,31
2,864,1757714410109,1757714411891,0,-1,31
2,865,1757714410275,1757714411891,0,-1,31
2,866,1757714410442,1757714412303,0,-1,31
2,867,1757714410609,1757714412508,0,-1,31
2,868,1757714410775,1757714412656,0,-1,31
2,868,1757714410775,1757714412656,0,-1,31
2,869,1757714410942,1757714412805,0,-1,31
2,871,1757714411275,1757714412805,0,-1,31
2,872,1757714411442,1757714413329,0,-1,31
2,873,1757714411609,1757714413477,0,-1,31
2,874,1757714411775,1757714413677,0,-1,31
2,875,1757714411942,1757714413776,0,-1,31
2,876,1757714412109,1757714413925,0,-1,31
2,877,1757714412275,1757714413925,0,-1,31
2,878,1757714412442,1757714414347,0,-1,31
2,880,1757714412775,1757714414693,0,-1,31
2,880,1757714412775,1757714414693,0,-1,31
2,881,1757714412942,1757714414801,0,-1,31
2,882,1757714413109,1757714414951,0,-1,31
2,884,1757714413442,1757714415353,0,-1,31
2,884,1757714413442,1757714415353,0,-1,31
2,885,1757714413609,1757714415502,0,-1,31
2,886,1757714413775,1757714415660,0,-1,31
2,887,1757714413942,1757714415860,0,-1,31
2,888,1757714414109,1757714416010,0,-1,31
2,889,1757714414275,1757714416010,0,-1,31
2,890,1757714414442,1757714416382,0,-1,31
2,892,1757714414775,1757714416681,0,-1,31
2,892,1757714414775,1757714416681,0,-1,31
2,893,1757714414942,1757714416883,0,-1,31
2,894,1757714415109,1757714416982,0,-1,31
2,895,1757714415275,1757714416982,0,-1,31
2,896,1757714415442,1757714417336,0,-1,31
2,897,1757714415609,1757714417543,0,-1,31
2,898,1757714415775,1757714417691,0,-1,31
2,900,1757714416109,1757714418000,0,-1,31
2,900,1757714416109,1757714418000,0,-1,31
2,901,1757714416275,1757714418000,0,-1,31
2,902,1757714416442,1757714418353,0,-1,31
2,903,1757714416609,1757714418552,0,-1,31
2,904,1757714416775,1757714418709,0,-1,31
2,906,1757714417109,1757714419008,0,-1,31
2,906,1757714417109,1757714419008,0,-1,31
2,907,1757714417275,1757714419008,0,-1,31
2,908,1757714417442,1757714419369,0,-1,31
2,909,1757714417609,1757714419577,0,-1,31
2,910,1757714417775,1757714419725,0,-1,31
2,911,1757714417942,1757714419923,0,-1,31
2,912,1757714418109,1757714420022,0,-1,31
2,913,1757714418275,1757714420022,0,-1,31
2,914,1757714418442,1757714420386,0,-1,31
2,915,1757714418609,1757714420595,0,-1,31
2,915,1757714418609,1757714420595,0,-1,31
2,917,1757714418942,1757714420892,0,-1,31
2,918,1757714419109,1757714421102,0,-1,31
2,919,1757714419275,1757714421152,0,-1,31
2,920,1757714419442,1757714421403,0,-1,31
2,921,1757714419609,1757714421603,0,-1,31
2,922,1757714419775,1757714421759,0,-1,31
2,923,1757714419942,1757714421909,0,-1,31
2,924,1757714420109,1757714422111,0,-1,31
2,925,1757714420275,1757714422210,0,-1,31
2,926,1757714420442,1757714422420,0,-1,31
2,927,1757714420609,1757714422528,0,-1,31
2,928,1757714420775,1757714422776,0,-1,31
2,930,1757714421109,1757714423124,0,-1,31
2,930,1757714421109,1757714423124,0,-1,31
2,931,1757714421275,1757714423232,0,-1,31
2,932,1757714421442,1757714423437,0,-1,31
2,933,1757714421609,1757714423535,0,-1,31
2,934,1757714421775,1757714423784,0,-1,31
2,935,1757714421942,1757714423932,0,-1,31
2,936,1757714422109,1757714424091,0,-1,31
2,937,1757714422275,1757714424291,0,-1,31
2,938,1757714422442,1757714424454,0,-1,31
2,939,1757714422609,1757714424553,0,-1,31
2,940,1757714422775,1757714424813,0,-1,31
2,941,1757714422942,1757714424961,0,-1,31
2,942,1757714423109,1757714425110,0,-1,31
2,943,1757714423275,1757714425258,0,-1,31
2,944,1757714423442,1757714425471,0,-1,31
2,945,1757714423609,1757714425577,0,-1,31
2,946,1757714423775,1757714425727,0,-1,31
2,947,1757714423942,1757714425976,0,-1,31
2,948,1757714424109,1757714426127,0,-1,31
2,949,1757714424275,1757714426277,0,-1,31
2,950,1757714424442,1757714426489,0,-1,31
2,951,1757714424609,1757714426599,0,-1,31
2,952,1757714424775,1757714426748,0,-1,31
2,953,1757714424942,1757714427000,0,-1,31
2,954,1757714425109,1757714427108,0,-1,31
2,955,1757714425275,1757714427257,0,-1,31
2,956,1757714425442,1757714427504,0,-1,31
2,957,1757714425609,1757714427604,0,-1,31
2,958,1757714425775,1757714427752,0,-1,31
2,959,1757714425942,1757714428009,0,-1,31
2,960,1757714426109,1757714428158,0,-1,31
2,961,1757714426275,1757714428357,0,-1,31
2,962,1757714426442,1757714428522,0,-1,31
2,963,1757714426609,1757714428682,0,-1,31
2,964,1757714426775,1757714428832,0,-1,31
2,965,1757714426942,1757714428982,0,-1,31
2,966,1757714427109,1757714429180,0,-1,31
2,967,1757714427275,1757714429329,0,-1,31
2,968,1757714427442,1757714429539,0,-1,31
2,969,1757714427609,1757714429637,0,-1,31
2,970,1757714427775,1757714429786,0,-1,31
2,971,1757714427942,1757714430037,0,-1,31
2,972,1757714428109,1757714430193,0,-1,31
2,973,1757714428275,1757714430343,0,-1,31
2,974,1757714428442,1757714430545,0,-1,31
2,975,1757714428609,1757714430545,0,-1,31
2,976,1757714428775,1757714430545,0,-1,31
2,977,1757714428942,1757714430545,0,-1,31
2,978,1757714429109,1757714431170,0,-1,31
2,979,1757714429275,1757714431320,0,-1,31
2,980,1757714429442,1757714431520,0,-1,31
2,981,1757714429609,1757714431570,0,-1,31
2,982,1757714429775,1757714431570,0,-1,31
2,983,1757714429942,1757714431570,0,-1,31
2,984,1757714430109,1757714432188,0,-1,31
2,985,1757714430275,1757714432336,0,-1,31
2,986,1757714430442,1757714432494,0,-1,31
2,987,1757714430609,1757714432690,0,-1,31
2,988,1757714430775,1757714432839,0,-1,31
2,989,1757714430942,1757714433039,0,-1,31
2,990,1757714431109,1757714433236,0,-1,31
2,991,1757714431275,1757714433393,0,-1,31
2,992,1757714431442,1757714433541,0,-1,31
2,993,1757714431609,1757714433704,0,-1,31
2,994,1757714431775,1757714433853,0,-1,31
2,995,1757714431942,1757714434063,0,-1,31
2,996,1757714432109,1757714434213,0,-1,31
2,997,1757714432275,1757714434413,0,-1,31
2,998,1757714432442,1757714434564,0,-1,31
2,998,1757714432442,1757714434564,0,-1,31
2,1000,1757714432775,1757714434713,0,-1,31
2,1001,1757714432942,1757714434713,0,-1,31
2,1002,1757714433109,1757714435239,0,-1,31
2,1003,1757714433275,1757714435441,0,-1,31
2,1003,1757714433275,1757714435441,0,-1,31
2,1005,1757714433609,1757714435698,0,-1,31
2,1005,1757714433609,1757714435698,0,-1,31
2,1006,1757714433775,1757714435698,0,-1,31
2,1008,1757714434109,1757714436246,0,-1,31
2,1009,1757714434275,1757714436404,0,-1,31
2,1010,1757714434442,1757714436554,0,-1,31
2,1011,1757714434609,1757714436703,0,-1,31
2,1012,1757714434775,1757714436853,0,-1,31
2,1013,1757714434942,1757714436853,0,-1,31
2,1014,1757714435109,1757714437272,0,-1,31
2,1015,1757714435275,1757714437420,0,-1,31
2,1016,1757714435442,1757714437568,0,-1,31
2,1017,1757714435609,1757714437717,0,-1,31
2,1018,1757714435775,1757714437874,0,-1,31
2,1019,1757714435942,1757714437874,0,-1,31
2,1020,1757714436109,1757714438279,0,-1,31
2,1021,1757714436275,1757714438428,0,-1,31
2,1022,1757714436442,1757714438628,0,-1,31
2,1023,1757714436609,1757714438788,0,-1,31
2,1024,1757714436775,1757714438788,0,-1,31
2,1025,1757714436942,1757714438788,0,-1,31
2,1026,1757714437109,1757714439299,0,-1,31
2,1027,1757714437275,1757714439407,0,-1,31
2,1028,1757714437442,1757714439657,0,-1,31
2,1029,1757714437609,1757714439806,0,-1,31
2,1030,1757714437775,1757714439853,0,-1,31
2,1031,1757714437942,1757714439853,0,-1,31
2,1032,1757714438109,1757714440320,0,-1,31
2,1033,1757714438275,1757714440468,0,-1,31
2,1034,1757714438442,1757714440617,0,-1,31
2,1035,1757714438609,1757714440818,0,-1,31
2,1036,1757714438775,1757714440975,0,-1,31
2,1037,1757714438942,1757714440975,0,-1,31
2,1038,1757714439109,1757714441331,0,-1,31
2,1039,1757714439275,1757714441482,0,-1,31
2,1039,1757714439275,1757714441482,0,-1,31
2,1041,1757714439609,1757714441839,0,-1,31
2,1042,1757714439775,1757714441987,0,-1,31
2,1043,1757714439942,1757714441987,0,-1,31
2,1044,1757714440109,1757714442346,0,-1,31
2,1045,1757714440275,1757714442503,0,-1,31
2,1046,1757714440442,1757714442651,0,-1,31
2,1047,1757714440609,1757714442800,0,-1,31
2,1048,1757714440775,1757714442949,0,-1,31
2,1049,1757714440942,1757714442949,0,-1,31
2,1050,1757714441109,1757714443375,0,-1,31
2,1051,1757714441275,1757714443473,0,-1,31
2,1052,1757714441442,1757714443622,0,-1,31
2,1053,1757714441609,1757714443872,0,-1,31
2,1054,1757714441775,1757714444021,0,-1,31
2,1055,1757714441942,1757714444021,0,-1,31
2,1057,1757714442275,1757714444482,0,-1,31
2,1057,1757714442275,1757714444482,0,-1,31
2,1058,1757714442442,1757714444631,0,-1,31
2,1059,1757714442609,1757714444892,0,-1,31
2,1060,1757714442775,1757714445040,0,-1,31
2,1060,1757714442775,1757714445040,0,-1,31
2,1061,1757714442942,1757714445040,0,-1,31
2,1063,1757714443275,1757714445496,0,-1,31
2,1064,1757714443442,1757714445654,0,-1,31
2,1065,1757714443609,1757714445905,0,-1,31
2,1066,1757714443775,1757714446004,0,-1,31
2,1067,1757714443942,1757714446154,0,-1,31
2,1068,1757714444109,1757714446376,0,-1,31
