record_version,record_number,record_timestamp,aux_timestamp,mag_uT_x,mag_uT_y,mag_uT_z,aux_flags
2,990,1757714431109,1757714433236,-608,9729,-2327,31
2,991,1757714431275,1757714433393,-590,9724,-2350,31
2,992,1757714431442,1757714433541,-606,9732,-2348,31
2,993,1757714431609,1757714433704,-606,9702,-2391,31
2,994,1757714431775,1757714433853,-605,9728,-2365,31
2,995,1757714431942,1757714434063,-615,9729,-2406,31
2,996,1757714432109,1757714434213,-594,9727,-2336,31
2,997,1757714432275,1757714434413,-597,9751,-2300,31
2,998,1757714432442,1757714434564,-601,9709,-2345,31
2,998,1757714432442,1757714434564,-601,9709,-2345,31
2,1000,1757714432775,1757714434713,-595,9742,-2306,31
2,1001,1757714432942,1757714434713,-595,9742,-2306,31
2,1002,1757714433109,1757714435239,-601,9750,-2372,31
2,1003,1757714433275,1757714435441,-607,9721,-2320,31
2,1003,1757714433275,1757714435441,-607,9721,-2320,31
2,1005,1757714433609,1757714435698,-616,9729,-2327,31
2,1005,1757714433609,1757714435698,-616,9729,-2327,31
2,1006,1757714433775,1757714435698,-616,9729,-2327,31
2,1008,1757714434109,1757714436246,-613,9706,-2314,31
2,1009,1757714434275,1757714436404,-607,9728,-2322,31
2,1010,1757714434442,1757714436554,-621,9709,-2342,31
2,1011,1757714434609,1757714436703,-621,9740,-2316,31
2,1012,1757714434775,1757714436853,-591,9738,-2341,31
2,1013,1757714434942,1757714436853,-591,9738,-2341,31
2,1014,1757714435109,1757714437272,-613,9740,-2330,31
2,1015,1757714435275,1757714437420,-603,9735,-2327,31
2,1016,1757714435442,1757714437568,-619,9725,-2367,31
2,1017,1757714435609,1757714437717,-599,9732,-2306,31
2,1018,1757714435775,1757714437874,-604,9719,-2308,31
2,1019,1757714435942,1757714437874,-604,9719,-2308,31
2,1020,1757714436109,1757714438279,-594,9734,-2272,31
2,1021,1757714436275,1757714438428,-608,9740,-2267,31
2,1022,1757714436442,1757714438628,-599,9738,-2361,31
2,1023,1757714436609,1757714438788,-598,9727,-2383,31
2,1024,1757714436775,1757714438788,-598,9727,-2383,31
2,1025,1757714436942,1757714438788,-598,9727,-2383,31
2,1026,1757714437109,1757714439299,-608,9731,-2380,31
2,1027,1757714437275,1757714439407,-606,9747,-2379,31
2,1028,1757714437442,1757714439657,-607,9750,-2392,31
2,1029,1757714437609,1757714439806,-610,9712,-2360,31
2,1030,1757714437775,1757714439853,-617,9743,-2372,31
2,1031,1757714437942,1757714439853,-617,9743,-2372,31
2,1032,1757714438109,1757714440320,-610,9741,-2391,31
2,1033,1757714438275,1757714440468,-612,9745,-2393,31
2,1034,1757714438442,1757714440617,-630,9750,-2404,31
2,1035,1757714438609,1757714440818,-619,9739,-2366,31
2,1036,1757714438775,1757714440975,-614,9743,-2424,31
2,1037,1757714438942,1757714440975,-614,9743,-2424,31
2,1038,1757714439109,1757714441331,-600,9749,-2356,31
2,1039,1757714439275,1757714441482,-581,9749,-2387,31
2,1039,1757714439275,1757714441482,-581,9749,-2387,31
2,1041,1757714439609,1757714441839,-590,9746,-2352,31
2,1042,1757714439775,1757714441987,-588,9740,-2370,31
2,1043,1757714439942,1757714441987,-588,9740,-2370,31
2,1044,1757714440109,1757714442346,-606,9744,-2341,31
2,1045,1757714440275,1757714442503,-602,9735,-2418,31
2,1046,1757714440442,1757714442651,-595,9735,-2360,31
2,1047,1757714440609,1757714442800,-597,9747,-2337,31
2,1048,1757714440775,1757714442949,-626,9749,-2355,31
2,1049,1757714440942,1757714442949,-626,9749,-2355,31
2,1050,1757714441109,1757714443375,-616,9743,-2327,31
2,1051,1757714441275,1757714443473,-606,9745,-2341,31
2,1052,1757714441442,1757714443622,-605,9750,-2326,31
2,1053,1757714441609,1757714443872,-606,9761,-2347,31
2,1054,1757714441775,1757714444021,-612,9755,-2366,31
2,1055,1757714441942,1757714444021,-612,9755,-2366,31
2,1057,1757714442275,1757714444482,-614,9747,-2364,31
2,1057,1757714442275,1757714444482,-614,9747,-2364,31
2,1058,1757714442442,1757714444631,-605,9745,-2403,31
2,1059,1757714442609,1757714444892,-609,9694,-2415,31
2,1060,1757714442775,1757714445040,-607,9751,-2348,31
2,1060,1757714442775,1757714445040,-607,9751,-2348,31
2,1061,1757714442942,1757714445040,-607,9751,-2348,31
2,1063,1757714443275,1757714445496,-596,9746,-2346,31
2,1064,1757714443442,1757714445654,-599,9749,-2356,31
2,1065,1757714443609,1757714445905,-597,9756,-2365,31
2,1066,1757714443775,1757714446004,-600,9762,-2352,31
2,1067,1757714443942,1757714446154,-598,9758,-2372,31
2,1068,1757714444109,1757714446376,-598,9758,-2372,31
